dimacs-analyzer,dimacs-analyzer-time,dimacs-file,iteration,model-satisfiable
sat-competition/12-glucose.sh,205164481,kmax/linux/v2.6.37[x86].dimacs,2,true
sat-competition/12-glucose.sh,214226476,kmax/linux/v3.2[x86].dimacs,2,true
sat-competition/12-glucose.sh,270088311,kmax/linux/v3.8[x86].dimacs,2,true
sat-competition/12-glucose.sh,290538461,kmax/linux/v3.13[x86].dimacs,2,true
sat-competition/12-glucose.sh,350601074,kmax/linux/v3.19[x86].dimacs,2,true
sat-competition/12-glucose.sh,385783218,kmax/linux/v4.4[x86].dimacs,2,true
sat-competition/12-glucose.sh,493372193,kmax/linux/v4.10[x86].dimacs,2,true
sat-competition/12-glucose.sh,564190291,kmax/linux/v4.15[x86].dimacs,2,true
sat-competition/12-glucose.sh,635927184,kmax/linux/v5.0[x86].dimacs,2,true
sat-competition/12-glucose.sh,723559615,kmax/linux/v5.5[x86].dimacs,2,true
sat-competition/12-glucose.sh,764175180,kmax/linux/v5.11[x86].dimacs,2,true
sat-competition/12-glucose.sh,846110682,kmax/linux/v5.16[x86].dimacs,2,true
sat-competition/12-glucose.sh,940967087,kmax/linux/v6.2[x86].dimacs,2,true
sat-competition/12-glucose.sh,1008092660,kmax/linux/v6.7[x86].dimacs,2,true
sat-competition/12-glucose.sh,127646397,kconfigreader/linux/v2.5.45[i386].dimacs,3,true
sat-competition/12-glucose.sh,118559554,kconfigreader/linux/v2.5.54[i386].dimacs,3,true
sat-competition/12-glucose.sh,176829440,kconfigreader/linux/v2.6.1[i386].dimacs,3,true
sat-competition/12-glucose.sh,254467964,kconfigreader/linux/v2.6.11[i386].dimacs,3,true
sat-competition/12-glucose.sh,356366372,kconfigreader/linux/v2.6.15[i386].dimacs,3,true
sat-competition/12-glucose.sh,650302926,kconfigreader/linux/v2.6.20[i386].dimacs,3,true
sat-competition/12-glucose.sh,803059020,kconfigreader/linux/v2.6.24[x86].dimacs,3,true
sat-competition/12-glucose.sh,1041945073,kconfigreader/linux/v2.6.29[x86].dimacs,3,true
sat-competition/12-glucose.sh,1447699336,kconfigreader/linux/v2.6.33[x86].dimacs,3,true
sat-competition/12-glucose.sh,1945991347,kconfigreader/linux/v2.6.37[x86].dimacs,3,true
sat-competition/12-glucose.sh,2280945178,kconfigreader/linux/v3.2[x86].dimacs,3,true
sat-competition/12-glucose.sh,2661048002,kconfigreader/linux/v3.8[x86].dimacs,3,true
sat-competition/12-glucose.sh,3119905470,kconfigreader/linux/v3.13[x86].dimacs,3,true
sat-competition/12-glucose.sh,4050300376,kconfigreader/linux/v3.19[x86].dimacs,3,true
sat-competition/12-glucose.sh,4869162676,kconfigreader/linux/v4.4[x86].dimacs,3,true
sat-competition/12-glucose.sh,6237666257,kconfigreader/linux/v4.10[x86].dimacs,3,true
sat-competition/12-glucose.sh,7369571555,kconfigreader/linux/v4.15[x86].dimacs,3,true
sat-competition/12-glucose.sh,8585976509,kconfigreader/linux/v5.0[x86].dimacs,3,true
sat-competition/12-glucose.sh,9407740596,kconfigreader/linux/v5.5[x86].dimacs,3,true
sat-competition/12-glucose.sh,11314527009,kconfigreader/linux/v5.11[x86].dimacs,3,true
sat-competition/12-glucose.sh,12539769670,kconfigreader/linux/v5.16[x86].dimacs,3,true
sat-competition/12-glucose.sh,14437822785,kconfigreader/linux/v6.2[x86].dimacs,3,true
sat-competition/12-glucose.sh,15958493983,kconfigreader/linux/v6.7[x86].dimacs,3,true
sat-competition/12-glucose.sh,19019801,kmax/linux/v2.5.45[i386].dimacs,3,true
sat-competition/12-glucose.sh,18877423,kmax/linux/v2.5.54[i386].dimacs,3,true
sat-competition/12-glucose.sh,21598042,kmax/linux/v2.6.1[i386].dimacs,3,true
sat-competition/12-glucose.sh,32335171,kmax/linux/v2.6.11[i386].dimacs,3,true
sat-competition/12-glucose.sh,38656509,kmax/linux/v2.6.15[i386].dimacs,3,true
sat-competition/12-glucose.sh,49696028,kmax/linux/v2.6.20[i386].dimacs,3,true
sat-competition/12-glucose.sh,65598986,kmax/linux/v2.6.24[x86].dimacs,3,true
sat-competition/12-glucose.sh,82675860,kmax/linux/v2.6.29[x86].dimacs,3,true
sat-competition/12-glucose.sh,87849443,kmax/linux/v2.6.33[x86].dimacs,3,true
sat-competition/12-glucose.sh,205965121,kmax/linux/v2.6.37[x86].dimacs,3,true
sat-competition/12-glucose.sh,211291313,kmax/linux/v3.2[x86].dimacs,3,true
sat-competition/12-glucose.sh,269803571,kmax/linux/v3.8[x86].dimacs,3,true
sat-competition/12-glucose.sh,293119978,kmax/linux/v3.13[x86].dimacs,3,true
sat-competition/12-glucose.sh,349909302,kmax/linux/v3.19[x86].dimacs,3,true
sat-competition/12-glucose.sh,384279484,kmax/linux/v4.4[x86].dimacs,3,true
sat-competition/12-glucose.sh,500223796,kmax/linux/v4.10[x86].dimacs,3,true
sat-competition/12-glucose.sh,563927761,kmax/linux/v4.15[x86].dimacs,3,true
sat-competition/12-glucose.sh,630281624,kmax/linux/v5.0[x86].dimacs,3,true
sat-competition/12-glucose.sh,715462983,kmax/linux/v5.5[x86].dimacs,3,true
sat-competition/12-glucose.sh,753867710,kmax/linux/v5.11[x86].dimacs,3,true
sat-competition/12-glucose.sh,873306822,kmax/linux/v5.16[x86].dimacs,3,true
sat-competition/12-glucose.sh,950542192,kmax/linux/v6.2[x86].dimacs,3,true
sat-competition/12-glucose.sh,1016423416,kmax/linux/v6.7[x86].dimacs,3,true
sat-competition/12-glucose.sh,130763935,kconfigreader/linux/v2.5.45[i386].dimacs,4,true
sat-competition/12-glucose.sh,121268986,kconfigreader/linux/v2.5.54[i386].dimacs,4,true
sat-competition/12-glucose.sh,174069261,kconfigreader/linux/v2.6.1[i386].dimacs,4,true
sat-competition/12-glucose.sh,256303187,kconfigreader/linux/v2.6.11[i386].dimacs,4,true
sat-competition/12-glucose.sh,357509386,kconfigreader/linux/v2.6.15[i386].dimacs,4,true
sat-competition/12-glucose.sh,649830348,kconfigreader/linux/v2.6.20[i386].dimacs,4,true
sat-competition/12-glucose.sh,812895789,kconfigreader/linux/v2.6.24[x86].dimacs,4,true
sat-competition/12-glucose.sh,1044114817,kconfigreader/linux/v2.6.29[x86].dimacs,4,true
sat-competition/12-glucose.sh,1420435888,kconfigreader/linux/v2.6.33[x86].dimacs,4,true
sat-competition/12-glucose.sh,1935889802,kconfigreader/linux/v2.6.37[x86].dimacs,4,true
sat-competition/12-glucose.sh,2235254762,kconfigreader/linux/v3.2[x86].dimacs,4,true
sat-competition/12-glucose.sh,2634745796,kconfigreader/linux/v3.8[x86].dimacs,4,true
sat-competition/12-glucose.sh,3112877373,kconfigreader/linux/v3.13[x86].dimacs,4,true
sat-competition/12-glucose.sh,3994892611,kconfigreader/linux/v3.19[x86].dimacs,4,true
sat-competition/12-glucose.sh,4953830173,kconfigreader/linux/v4.4[x86].dimacs,4,true
sat-competition/12-glucose.sh,6153400182,kconfigreader/linux/v4.10[x86].dimacs,4,true
sat-competition/12-glucose.sh,7317482688,kconfigreader/linux/v4.15[x86].dimacs,4,true
sat-competition/12-glucose.sh,8675602100,kconfigreader/linux/v5.0[x86].dimacs,4,true
sat-competition/12-glucose.sh,9167310298,kconfigreader/linux/v5.5[x86].dimacs,4,true
sat-competition/12-glucose.sh,11238409365,kconfigreader/linux/v5.11[x86].dimacs,4,true
sat-competition/12-glucose.sh,12636767238,kconfigreader/linux/v5.16[x86].dimacs,4,true
sat-competition/12-glucose.sh,14313314072,kconfigreader/linux/v6.2[x86].dimacs,4,true
sat-competition/12-glucose.sh,16183890032,kconfigreader/linux/v6.7[x86].dimacs,4,true
sat-competition/12-glucose.sh,18986716,kmax/linux/v2.5.45[i386].dimacs,4,true
sat-competition/12-glucose.sh,17855061,kmax/linux/v2.5.54[i386].dimacs,4,true
sat-competition/12-glucose.sh,23910830,kmax/linux/v2.6.1[i386].dimacs,4,true
sat-competition/12-glucose.sh,33188398,kmax/linux/v2.6.11[i386].dimacs,4,true
sat-competition/12-glucose.sh,37543865,kmax/linux/v2.6.15[i386].dimacs,4,true
sat-competition/12-glucose.sh,49268045,kmax/linux/v2.6.20[i386].dimacs,4,true
sat-competition/12-glucose.sh,66387866,kmax/linux/v2.6.24[x86].dimacs,4,true
sat-competition/12-glucose.sh,81472827,kmax/linux/v2.6.29[x86].dimacs,4,true
sat-competition/12-glucose.sh,87595692,kmax/linux/v2.6.33[x86].dimacs,4,true
sat-competition/12-glucose.sh,202885486,kmax/linux/v2.6.37[x86].dimacs,4,true
sat-competition/12-glucose.sh,216289270,kmax/linux/v3.2[x86].dimacs,4,true
sat-competition/12-glucose.sh,273601097,kmax/linux/v3.8[x86].dimacs,4,true
sat-competition/12-glucose.sh,289415377,kmax/linux/v3.13[x86].dimacs,4,true
sat-competition/12-glucose.sh,349460705,kmax/linux/v3.19[x86].dimacs,4,true
sat-competition/12-glucose.sh,388740187,kmax/linux/v4.4[x86].dimacs,4,true
sat-competition/12-glucose.sh,500505766,kmax/linux/v4.10[x86].dimacs,4,true
sat-competition/12-glucose.sh,560949241,kmax/linux/v4.15[x86].dimacs,4,true
sat-competition/12-glucose.sh,621729479,kmax/linux/v5.0[x86].dimacs,4,true
sat-competition/12-glucose.sh,709108252,kmax/linux/v5.5[x86].dimacs,4,true
sat-competition/12-glucose.sh,770069539,kmax/linux/v5.11[x86].dimacs,4,true
sat-competition/12-glucose.sh,839224308,kmax/linux/v5.16[x86].dimacs,4,true
sat-competition/12-glucose.sh,938360424,kmax/linux/v6.2[x86].dimacs,4,true
sat-competition/12-glucose.sh,1001007275,kmax/linux/v6.7[x86].dimacs,4,true
sat-competition/12-glucose.sh,130118522,kconfigreader/linux/v2.5.45[i386].dimacs,5,true
sat-competition/12-glucose.sh,119132998,kconfigreader/linux/v2.5.54[i386].dimacs,5,true
sat-competition/12-glucose.sh,176882956,kconfigreader/linux/v2.6.1[i386].dimacs,5,true
sat-competition/12-glucose.sh,250749261,kconfigreader/linux/v2.6.11[i386].dimacs,5,true
sat-competition/12-glucose.sh,348236782,kconfigreader/linux/v2.6.15[i386].dimacs,5,true
sat-competition/12-glucose.sh,656978477,kconfigreader/linux/v2.6.20[i386].dimacs,5,true
sat-competition/12-glucose.sh,806414224,kconfigreader/linux/v2.6.24[x86].dimacs,5,true
sat-competition/12-glucose.sh,1032201271,kconfigreader/linux/v2.6.29[x86].dimacs,5,true
sat-competition/12-glucose.sh,1432658677,kconfigreader/linux/v2.6.33[x86].dimacs,5,true
sat-competition/12-glucose.sh,1960885754,kconfigreader/linux/v2.6.37[x86].dimacs,5,true
sat-competition/12-glucose.sh,2263535294,kconfigreader/linux/v3.2[x86].dimacs,5,true
sat-competition/12-glucose.sh,2661791852,kconfigreader/linux/v3.8[x86].dimacs,5,true
sat-competition/12-glucose.sh,3154292196,kconfigreader/linux/v3.13[x86].dimacs,5,true
sat-competition/12-glucose.sh,3974309912,kconfigreader/linux/v3.19[x86].dimacs,5,true
sat-competition/12-glucose.sh,4974739686,kconfigreader/linux/v4.4[x86].dimacs,5,true
sat-competition/12-glucose.sh,6151660519,kconfigreader/linux/v4.10[x86].dimacs,5,true
sat-competition/12-glucose.sh,7275500350,kconfigreader/linux/v4.15[x86].dimacs,5,true
sat-competition/12-glucose.sh,8512546142,kconfigreader/linux/v5.0[x86].dimacs,5,true
sat-competition/12-glucose.sh,9389840850,kconfigreader/linux/v5.5[x86].dimacs,5,true
sat-competition/12-glucose.sh,11266357536,kconfigreader/linux/v5.11[x86].dimacs,5,true
sat-competition/12-glucose.sh,12540719733,kconfigreader/linux/v5.16[x86].dimacs,5,true
sat-competition/12-glucose.sh,14586958337,kconfigreader/linux/v6.2[x86].dimacs,5,true
sat-competition/12-glucose.sh,16019820165,kconfigreader/linux/v6.7[x86].dimacs,5,true
sat-competition/12-glucose.sh,19162533,kmax/linux/v2.5.45[i386].dimacs,5,true
sat-competition/12-glucose.sh,18864804,kmax/linux/v2.5.54[i386].dimacs,5,true
sat-competition/12-glucose.sh,22071494,kmax/linux/v2.6.1[i386].dimacs,5,true
sat-competition/12-glucose.sh,32289757,kmax/linux/v2.6.11[i386].dimacs,5,true
sat-competition/12-glucose.sh,38312613,kmax/linux/v2.6.15[i386].dimacs,5,true
sat-competition/12-glucose.sh,50628614,kmax/linux/v2.6.20[i386].dimacs,5,true
sat-competition/12-glucose.sh,66879721,kmax/linux/v2.6.24[x86].dimacs,5,true
sat-competition/12-glucose.sh,81843693,kmax/linux/v2.6.29[x86].dimacs,5,true
sat-competition/12-glucose.sh,88671610,kmax/linux/v2.6.33[x86].dimacs,5,true
sat-competition/12-glucose.sh,201629194,kmax/linux/v2.6.37[x86].dimacs,5,true
sat-competition/12-glucose.sh,212149843,kmax/linux/v3.2[x86].dimacs,5,true
sat-competition/12-glucose.sh,266735795,kmax/linux/v3.8[x86].dimacs,5,true
sat-competition/12-glucose.sh,294865732,kmax/linux/v3.13[x86].dimacs,5,true
sat-competition/12-glucose.sh,352195757,kmax/linux/v3.19[x86].dimacs,5,true
sat-competition/12-glucose.sh,386495627,kmax/linux/v4.4[x86].dimacs,5,true
sat-competition/12-glucose.sh,495851216,kmax/linux/v4.10[x86].dimacs,5,true
sat-competition/12-glucose.sh,559264109,kmax/linux/v4.15[x86].dimacs,5,true
sat-competition/12-glucose.sh,625549494,kmax/linux/v5.0[x86].dimacs,5,true
sat-competition/12-glucose.sh,712904552,kmax/linux/v5.5[x86].dimacs,5,true
sat-competition/12-glucose.sh,759959016,kmax/linux/v5.11[x86].dimacs,5,true
sat-competition/12-glucose.sh,850505906,kmax/linux/v5.16[x86].dimacs,5,true
sat-competition/12-glucose.sh,935383022,kmax/linux/v6.2[x86].dimacs,5,true
sat-competition/12-glucose.sh,993984872,kmax/linux/v6.7[x86].dimacs,5,true
sat-competition/13-lingeling-aqw,229921257,kconfigreader/linux/v2.5.45[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,215853589,kconfigreader/linux/v2.5.54[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,341090489,kconfigreader/linux/v2.6.1[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,464612750,kconfigreader/linux/v2.6.11[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,651636969,kconfigreader/linux/v2.6.15[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,937942372,kconfigreader/linux/v2.6.20[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,1050467728,kconfigreader/linux/v2.6.24[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,1425593286,kconfigreader/linux/v2.6.29[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,2233503281,kconfigreader/linux/v2.6.33[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,2598880034,kconfigreader/linux/v2.6.37[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,3272052577,kconfigreader/linux/v3.2[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,3531464163,kconfigreader/linux/v3.8[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,4151215846,kconfigreader/linux/v3.13[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,5080351435,kconfigreader/linux/v3.19[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6198425110,kconfigreader/linux/v4.4[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6167035908,kconfigreader/linux/v4.10[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6298603539,kconfigreader/linux/v4.15[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6315845167,kconfigreader/linux/v5.0[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6132678298,kconfigreader/linux/v5.5[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6172549839,kconfigreader/linux/v5.11[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6081229737,kconfigreader/linux/v5.16[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,6352098593,kconfigreader/linux/v6.2[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,5914924370,kconfigreader/linux/v6.7[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,21819239,kmax/linux/v2.5.45[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,21121599,kmax/linux/v2.5.54[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,28541517,kmax/linux/v2.6.1[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,48312581,kmax/linux/v2.6.11[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,69295670,kmax/linux/v2.6.15[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,115121554,kmax/linux/v2.6.20[i386].dimacs,1,true
sat-competition/13-lingeling-aqw,144410725,kmax/linux/v2.6.24[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,166724933,kmax/linux/v2.6.29[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,182246489,kmax/linux/v2.6.33[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,221636992,kmax/linux/v2.6.37[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,232239665,kmax/linux/v3.2[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,261596503,kmax/linux/v3.8[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,271760202,kmax/linux/v3.13[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,322503064,kmax/linux/v3.19[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,361140385,kmax/linux/v4.4[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,400832874,kmax/linux/v4.10[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,444437316,kmax/linux/v4.15[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,516995711,kmax/linux/v5.0[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,569957951,kmax/linux/v5.5[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,591592002,kmax/linux/v5.11[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,639995183,kmax/linux/v5.16[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,686031971,kmax/linux/v6.2[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,742804672,kmax/linux/v6.7[x86].dimacs,1,true
sat-competition/13-lingeling-aqw,230222186,kconfigreader/linux/v2.5.45[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,217123808,kconfigreader/linux/v2.5.54[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,336210354,kconfigreader/linux/v2.6.1[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,469368173,kconfigreader/linux/v2.6.11[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,651688150,kconfigreader/linux/v2.6.15[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,943855617,kconfigreader/linux/v2.6.20[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,1087995651,kconfigreader/linux/v2.6.24[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,1415418016,kconfigreader/linux/v2.6.29[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,2176870948,kconfigreader/linux/v2.6.33[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,2565566721,kconfigreader/linux/v2.6.37[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,3193673154,kconfigreader/linux/v3.2[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,3649339997,kconfigreader/linux/v3.8[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,4175646498,kconfigreader/linux/v3.13[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,5103141839,kconfigreader/linux/v3.19[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6138111957,kconfigreader/linux/v4.4[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6095479817,kconfigreader/linux/v4.10[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6287170146,kconfigreader/linux/v4.15[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6230299860,kconfigreader/linux/v5.0[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6114152412,kconfigreader/linux/v5.5[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6173203969,kconfigreader/linux/v5.11[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6223478340,kconfigreader/linux/v5.16[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6318377796,kconfigreader/linux/v6.2[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,6130333192,kconfigreader/linux/v6.7[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,22474387,kmax/linux/v2.5.45[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,19464526,kmax/linux/v2.5.54[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,29016327,kmax/linux/v2.6.1[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,47585815,kmax/linux/v2.6.11[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,70932969,kmax/linux/v2.6.15[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,115419016,kmax/linux/v2.6.20[i386].dimacs,2,true
sat-competition/13-lingeling-aqw,144037295,kmax/linux/v2.6.24[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,163278091,kmax/linux/v2.6.29[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,183777843,kmax/linux/v2.6.33[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,216768871,kmax/linux/v2.6.37[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,234156621,kmax/linux/v3.2[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,259601794,kmax/linux/v3.8[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,271779923,kmax/linux/v3.13[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,320559919,kmax/linux/v3.19[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,353748728,kmax/linux/v4.4[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,395013075,kmax/linux/v4.10[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,450704676,kmax/linux/v4.15[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,511644286,kmax/linux/v5.0[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,577827050,kmax/linux/v5.5[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,586216769,kmax/linux/v5.11[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,628332393,kmax/linux/v5.16[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,692709306,kmax/linux/v6.2[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,743955330,kmax/linux/v6.7[x86].dimacs,2,true
sat-competition/13-lingeling-aqw,233570528,kconfigreader/linux/v2.5.45[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,214421504,kconfigreader/linux/v2.5.54[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,337602789,kconfigreader/linux/v2.6.1[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,464277973,kconfigreader/linux/v2.6.11[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,642631571,kconfigreader/linux/v2.6.15[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,942116940,kconfigreader/linux/v2.6.20[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,1050113209,kconfigreader/linux/v2.6.24[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,1412144122,kconfigreader/linux/v2.6.29[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,2232027532,kconfigreader/linux/v2.6.33[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,2625873551,kconfigreader/linux/v2.6.37[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,3178873829,kconfigreader/linux/v3.2[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,3570398918,kconfigreader/linux/v3.8[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,4148338632,kconfigreader/linux/v3.13[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,5078704725,kconfigreader/linux/v3.19[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6198695283,kconfigreader/linux/v4.4[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6134906478,kconfigreader/linux/v4.10[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6254546626,kconfigreader/linux/v4.15[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6407663040,kconfigreader/linux/v5.0[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6167765874,kconfigreader/linux/v5.5[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6252193234,kconfigreader/linux/v5.11[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6228270531,kconfigreader/linux/v5.16[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6352936110,kconfigreader/linux/v6.2[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,6109461162,kconfigreader/linux/v6.7[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,22160076,kmax/linux/v2.5.45[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,20073389,kmax/linux/v2.5.54[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,28344795,kmax/linux/v2.6.1[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,49344092,kmax/linux/v2.6.11[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,69607869,kmax/linux/v2.6.15[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,114189773,kmax/linux/v2.6.20[i386].dimacs,3,true
sat-competition/13-lingeling-aqw,150133372,kmax/linux/v2.6.24[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,166168721,kmax/linux/v2.6.29[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,185980439,kmax/linux/v2.6.33[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,212981091,kmax/linux/v2.6.37[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,230205122,kmax/linux/v3.2[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,262174450,kmax/linux/v3.8[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,273486123,kmax/linux/v3.13[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,321895442,kmax/linux/v3.19[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,360329634,kmax/linux/v4.4[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,394614140,kmax/linux/v4.10[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,435586196,kmax/linux/v4.15[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,511027115,kmax/linux/v5.0[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,582056913,kmax/linux/v5.5[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,591609442,kmax/linux/v5.11[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,632523070,kmax/linux/v5.16[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,700238106,kmax/linux/v6.2[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,740370667,kmax/linux/v6.7[x86].dimacs,3,true
sat-competition/13-lingeling-aqw,231674389,kconfigreader/linux/v2.5.45[i386].dimacs,4,true
sat-competition/13-lingeling-aqw,214771661,kconfigreader/linux/v2.5.54[i386].dimacs,4,true
sat-competition/13-lingeling-aqw,330630936,kconfigreader/linux/v2.6.1[i386].dimacs,4,true
sat-competition/13-lingeling-aqw,470944755,kconfigreader/linux/v2.6.11[i386].dimacs,4,true
sat-competition/13-lingeling-aqw,651887346,kconfigreader/linux/v2.6.15[i386].dimacs,4,true
sat-competition/13-lingeling-aqw,967193578,kconfigreader/linux/v2.6.20[i386].dimacs,4,true
sat-competition/13-lingeling-aqw,1064702919,kconfigreader/linux/v2.6.24[x86].dimacs,4,true
sat-competition/13-lingeling-aqw,1410557470,kconfigreader/linux/v2.6.29[x86].dimacs,4,true
sat-competition/13-lingeling-aqw,2217659072,kconfigreader/linux/v2.6.33[x86].dimacs,4,true
